
    UPC,DESCRIPTION,ROUTE,DISTRICT,ROAD SYSTEM,JURISDICTION,ESTIMATE,PE_ESTIMATE,RW_ESTIMATE,CN_ESTIMATE,PREVIOUS,Y1,Y2,Y3,Y4,Y5,Y6,Y2-6,BALANCE
    56428, BARRIER ISLANDS CENTER, INC., EN00, Hampton Roads, Enhancement, Northampton County, 347.000000, 277.000000, 0.000000, 0.000000, 70.000000
56430, CONSTRUCT A PEDESTRIAN/BICYCLE PATH, EN00, Hampton Roads, Enhancement, Norfolk, 1893.958000, 1140.000000, 0.000000, 0.000000, 753.958000
56439, CAPE CHARLES HISTORICAL SOCIETY, EN00, Hampton Roads, Enhancement, Cape Charles, 355.922000, 183.000000, 0.000000, 0.000000, 172.922000
-4212, Regional Concept of Transportation Operations (RCTO), , Hampton Roads, Miscellaneous, Hampton Roads District-wide, 0.000000, 0.000000, 450.000000, 200.000000, -650.000000
-4206, Research Partnership w/ Virginia Universities (Regional ITS Data), , Hampton Roads, Miscellaneous, Norfolk, 0.000000, 0.000000, 0.000000, 100.000000, -100.000000
-4205, Incident Management Diversion System, , Hampton Roads, Miscellaneous, Norfolk, 0.000000, 0.000000, 275.000000, 225.000000, -500.000000
-4203, Wayfinding Signs, Phase 2, , Hampton Roads, Miscellaneous, Newport News, 0.000000, 0.000000, 0.000000, 500.000000, -500.000000
-4178, Wayfinder Signs, , Hampton Roads, Miscellaneous, Hampton, 0.000000, 0.000000, 50.000000, 300.000000, -350.000000
-4173, Citywide CCTV Camera Locations - Phase 2 (10 Locations), , Hampton Roads, Miscellaneous, Hampton, 0.000000, 0.000000, 0.000000, 500.000000, -500.000000
-4172, Citywide AVL for Emergency Services Vehicles, , Hampton Roads, Miscellaneous, Hampton, 0.000000, 0.000000, 270.000000, 0.000000, -270.000000
-1831, PURCHASE ALTERNATE FUELS SHUTTLE VEHICLES AND OPERATE A SHUTTLE BETWEEN PORT WARWICK AND OYSTER POINT CITY CENTER, , Hampton Roads, Miscellaneous, Newport News, 0.000000, 1000.000000, 0.000000, 0.000000, -1000.000000
70465, Norfolk Harbor Deepening, , Hampton Roads, Miscellaneous, Norfolk, 0.000000, 17475.000000, 0.000000, 0.000000, -17475.000000
70714, HAMPTON ROADS DISTRICT CMAQ BALANCE ENTRY, , Hampton Roads, Miscellaneous, Hampton Roads District-wide, 0.000000, 2702.490000, 0.000000, 50975.654000, -53678.144000
70715, HAMPTON ROADS DISTRICT REGIONAL STP (RSTP) BALANCE ENTRY, , Hampton Roads, Miscellaneous, Hampton Roads District-wide, 0.000000, 14038.223000, 1093.731000, 111782.128000, -126914.082000
80480, CATHODIC BRIDGE PROTECTION OF VETERANS MEMORIAL BRIDGE ADN THE BERKELEY BRIDGE IN VIRGINIA, 0965, Hampton Roads, Miscellaneous, Norfolk, 0.000000, 0.000000, 316.751000, 279.896000, -596.647000
50041, CONSTRUCT/INSTALL BUS SHELTERS, BS00, Hampton Roads, Miscellaneous, Hampton Roads District-wide, 0.000000, 120.000000, 0.000000, 0.000000, -120.000000
59771, DESIGN MULTI-MODAL TRAIL SYSTEM IN ABANDONED RAILROAD R/W, EN01, Hampton Roads, Miscellaneous, Suffolk, 240.000000, 835.850000, 0.000000, 0.000000, -595.850000
63565, GREENSVILLE COUNTY - EMPORIA/GREENSVILLE SIDEWALK EXTENSION, EN02, Hampton Roads, Miscellaneous, Greensville County, 259.921000, 245.000000, 0.000000, 0.000000, 14.921000
63566, GREENSVILLE COUNTY - WASHINGTON PARK COMMUNITY SIDEWALK, EN02, Hampton Roads, Miscellaneous, Greensville County, 142.161000, 134.000000, 0.000000, 0.000000, 8.161000
77403, DISMAL SWAMP CREEK TRAIL, EN05, Hampton Roads, Miscellaneous, Chesapeake, 1967.328000, 1748.000000, 0.000000, 0.000000, 219.328000
77399, FERRY FOR JAMESTOWN 2007 FESTIVITIES, FBD0, Hampton Roads, Miscellaneous, Hampton Roads District-wide, 472.500000, 372.000000, 0.000000, 0.000000, 100.500000
77400, MID-CHESAPEAKE BAY FERRY, FBD0, Hampton Roads, Miscellaneous, Hampton Roads District-wide, 0.000000, 372.000000, 0.000000, 0.000000, -372.000000
81385, DISTRICTWIDE GUARDRAIL, GR00, Hampton Roads, Miscellaneous, Hampton Roads District-wide, 0.000000, 0.000000, 738.073000, 0.000000, -738.073000
50651, HOV MARKETING &amp; ANALYSIS - REGIONWIDE, HOVM, Hampton Roads, Miscellaneous, Hampton Roads District-wide, 1715.500000, 4613.000000, 424.700000, 2000.000000, -5322.200000
50519, TRANSPORTATION STUDY, HPTS, Hampton Roads, Miscellaneous, Williamsburg, 0.000000, 329.000000, 0.000000, 0.000000, -329.000000
56775, SMART TRAFFIC CENTER, ITS0, Hampton Roads, Miscellaneous, Hampton Roads District-wide, 600.000000, 300.000000, 0.000000, 0.000000, 300.000000
81396, DISTRICTWIDE TRAFFIC SIGNALS AND ITS, ITTS, Hampton Roads, Miscellaneous, Hampton Roads District-wide, 0.000000, 0.000000, 738.073000, 0.000000, -738.073000
77593, DISMAL SWAMP TRAIL, R000, Hampton Roads, Miscellaneous, City of Suffolk, 1750.000000, 248.000000, 0.000000, 0.000000, 1502.000000
81391, DISTRICTWIDE ROADWAY LIGHTING, RL00, Hampton Roads, Miscellaneous, Hampton Roads District-wide, 0.000000, 0.000000, 738.073000, 0.000000, -738.073000
81389, DISTRICTWIDE ROADSIDE SAFETY, RS00, Hampton Roads, Miscellaneous, Hampton Roads District-wide, 0.000000, 0.000000, 738.073000, 0.000000, -738.073000
81392, DISTRICTWIDE ROADWAY SAFETY ASSESSMENT, RSA0, Hampton Roads, Miscellaneous, Hampton Roads District-wide, 0.000000, 0.000000, 182.616000, 0.000000, -182.616000
81393, DISTRICTWIDE RUMBLE STRIPS, RUM0, Hampton Roads, Miscellaneous, Hampton Roads District-wide, 0.000000, 0.000000, 738.073000, 0.000000, -738.073000
81394, DISTRICTWIDE SHOULDER IMPROVEMENTS, SI00, Hampton Roads, Miscellaneous, Hampton Roads District-wide, 0.000000, 0.000000, 738.073000, 0.000000, -738.073000
81395, DISTRICTWIDE TRAFFIC MARKINGS, TM00, Hampton Roads, Miscellaneous, Hampton Roads District-wide, 0.000000, 0.000000, 1346.812000, 0.000000, -1346.812000
81397, DISTRICTWIDE TRAFFIC SIGNS, TS00, Hampton Roads, Miscellaneous, Hampton Roads District-wide, 0.000000, 0.000000, 738.073000, 0.000000, -738.073000
80481, PURCHASE SPECIALIZED TUNNEL FIRE SAFETY EQUIPMENT IN HAMPTON ROAD, TSFE, Hampton Roads, Miscellaneous, Hampton, 640.000000, 0.000000, 682.001000, 319.882000, -361.883000
70766, MULTI-MODAL LOT, , Hampton Roads, Primary, York County, 0.000000, 40.000000, 0.000000, 0.000000, -40.000000
4018, DISTRICTWIDE BRIDGE STRENGTHENING AND WIDENING, , Hampton Roads, Primary, Hampton Roads District-wide, 2500.000000, 2500.000000, 0.000000, 0.000000, 0.000000
5620, TRAFFIC OPERATIONS &amp; SAFETY IMPROVEMENT PROGRAM, , Hampton Roads, Primary, , 653.858000, 576.623000, 77.235000, 0.000000, 0.000000
70619, HAMPTON ROADS PRIMARY DISTRICTWIDE GUARDRAIL, , Hampton Roads, Primary, Hampton Roads District-wide, 20.000000, 596.829000, 350.000000, 400.000000, -1326.829000
70620, HAMPTON ROADS PRIMARY DISTRICTWIDE PAVEMENT MARKERS, , Hampton Roads, Primary, Hampton Roads District-wide, 267.294000, 356.384000, 0.000000, 0.000000, -89.090000
70621, HAMPTON ROADS PRIMARY DISTRICTWIDE SIGNALS, , Hampton Roads, Primary, Hampton Roads District-wide, 1332.987000, 1034.204000, 298.783000, 0.000000, 0.000000
70622, HAMPTON ROADS PRIMARY DISTRICTWIDE SIGNS, , Hampton Roads, Primary, Hampton Roads District-wide, 880.375000, 880.375000, 0.000000, 0.000000, 0.000000
70666, HAMPTON ROADS PRIMARY DISTRICTWIDE TECHNOLOGY, , Hampton Roads, Primary, Hampton Roads District-wide, 405.000000, 405.000000, 0.000000, 0.000000, 0.000000
54759, RTE 5 - GREENSPRINGS TRAIL, 0005, Hampton Roads, Primary, James City County, 3282.257000, 3014.201000, 1.786000, 0.000000, 266.270000
55051, RTE 5 - VIRGINIA CAPITAL TRAIL-EASTERN SECTION, 0005, Hampton Roads, Primary, Statewide, 4868.046000, 4810.400000, 0.000000, 0.000000, 57.646000
67637, RTE 5 - INSTALL PEDESTRIAN CROSSING AND CURBCUT RAMPS, 0005, Hampton Roads, Primary, James City County, 4.846000, 4.846000, 0.000000, 0.000000, 0.000000
71883, RTE 5 - BRIDGE REPLACEMENT, 0005, Hampton Roads, Primary, James City County, 2983.019000, 3360.705000, 0.000000, 0.000000, -377.686000
77065, RTE 5 - INSTALL SB RTL ON RTE 615 &amp; EB RTL ON RTE 5, 0005, Hampton Roads, Primary, James City County, 500.000000, 400.000000, 0.000000, 0.000000, 100.000000
52381, RTE 13 - ARTERIAL SIGNAL SYSTEM, 0013, Hampton Roads, Primary, Suffolk, 52.000000, 58.000000, 0.000000, 0.000000, -6.000000
54868, RTE 17 - CONSTRUCT FROM 2 TO 4 LANES, 0017, Hampton Roads, Primary, Chesapeake, 61778.216000, 62503.000000, 0.000000, 0.000000, -724.784000
56187, RTE 17 - REPLACE BRIDGE OVER SO. BRANCH ELIZABETH RIVER, 0017, Hampton Roads, Primary, Chesapeake, 88221.261000, 7755.816000, 8716.965000, 21917.160000, 49831.320000
60843, RTE 17 - WIDEN FROM 4 TO 6 LANES, 0017, Hampton Roads, Primary, York County, 41603.900000, 11761.056000, 5518.765000, 24324.079000, 0.000000
77066, RTE 17 - CONSTRUCT NB DUAL LTL &amp; TRAFFIC SIGNL MODIFICATIONS, 0017, Hampton Roads, Primary, York County, 210.000000, 168.000000, 0.000000, 0.000000, 42.000000
77067, RTE 17 - EXTEND LTL ON NBL, 0017, Hampton Roads, Primary, Isle of Wight County, 142.000000, 68.800000, 0.000000, 0.000000, 73.200000
77382, RTE 17 - DOMINION BOULEVARD CORRIDOR STUDY, 0017, Hampton Roads, Primary, Chesapeake, 150.000000, 150.000000, 0.000000, 0.000000, 0.000000
80382, ELECTRONIC TOLL COLLECTION &amp; VIOL ENFORCE SYSTEM, 0017, Hampton Roads, Primary, York County, 0.000000, 486.000000, 0.000000, 0.000000, -486.000000
77564, RTE 31 - WIDEN &amp; RESTRIPE PAVEMENT, 0031, Hampton Roads, Primary, Surry County, 1364.600000, 184.144000, 791.777000, 699.725000, -311.046000
81455, Rte 31, 0031, Hampton Roads, Primary, Surry County, 0.000000, 0.000000, 27.000000, 108.000000, -135.000000
81456, Rte 35, 0035, Hampton Roads, Primary, Southampton County, 1715.000000, 0.000000, 27.000000, 108.000000, 1580.000000
81457, Rte 35, 0035, Hampton Roads, Primary, Southampton County, 11000.000000, 0.000000, 38.000000, 152.000000, 10810.000000
14702, RTE 40 - APPROACHES &amp; NEW BRIDGE - TOWN OF WAVERLY, 0040, Hampton Roads, Primary, Sussex County, 1675.149000, 1140.000000, 0.000000, 0.000000, 535.149000
18974, RTE 40 - BRIDGE REPLACEMENT, 0040, Hampton Roads, Primary, Sussex County, 3773.300000, 2773.300000, 633.334000, 366.666000, 0.000000
17142, RTE 58 - BRIDGE &amp; APPROACH OVER BLACKWATER RIVER, 0058, Hampton Roads, Primary, Isle of Wight County, 1002.640000, 1002.640000, 1600.000000, 2527.431000, -4127.431000
17728, RTE 58 - CONSTRUCT INTERCHANGE, 0058, Hampton Roads, Primary, Southampton County, 4327.300000, 1770.371000, 2354.535000, 202.394000, 0.000000
70030, RTE 58 - EMERGENCY REPAIRS TO MIDTOWN TUNNEL, 0058, Hampton Roads, Primary, Hampton Roads District-wide, 1360.000000, 2157.543000, 0.000000, 0.000000, -797.543000
70276, RTE 58 - CONSTRUCT EASTBOUND LEFT TURN LANE ON RTE 58, 0058, Hampton Roads, Primary, Norfolk, 556.000000, 556.000000, 0.000000, 0.000000, 0.000000
76642, RTE 58 - PPTA PROJECT DEVELOPMENT &amp; MANAGEMENT, 0058, Hampton Roads, Primary, Hampton Roads District-wide, 4843.433000, 200.000000, 450.000000, 458.970000, 3734.463000
77245, RTE 58 - PPTA PROJECT DEVELOPMENT &amp; MANAGEMENT, 0058, Hampton Roads, Primary, Hampton Roads District-wide, 450.000000, 200.000000, 450.000000, 0.000000, -200.000000
13496, RTE 60 - RELOCATION &amp; UPGRADING, 0060, Hampton Roads, Primary, James City County, 48087.900000, 13518.090000, 1729.010000, 1000.000000, 31840.800000
13497, RTE 105 - WIDEN TO 4 LANES, 0105, Hampton Roads, Primary, York County, 20485.100000, 3287.000000, 0.000000, 0.000000, 17198.100000
77358, RTE 134 - BRIDGE REPLACEMENT OVER BRICK KILN CREEK, 0134, Hampton Roads, Primary, York County, 794.045000, 0.000000, 103.840000, 415.360000, 274.845000
77357, RTE 143 - BRIDGE REPLACEMENT OVER QUEENS CREEK, 0143, Hampton Roads, Primary, York County, 3980.000000, 0.000000, 299.320000, 1197.280000, 2483.400000
77068, RTE 171 - CONSTRUCT ADDITIONAL THROUGH LANE WESTBOUND, 0171, Hampton Roads, Primary, York County, 151.000000, 120.800000, 0.000000, 0.000000, 30.200000
1896, RTE 175 - REPLACE 1 BRIDGE ON NEW LOCATION, 0175, Hampton Roads, Primary, Accomack County, 91786.900000, 30807.029000, 24719.138000, 36260.733000, 0.000000
65191, RTE 199 - JAMESTOWN CORRIDOR - PARALLEL LANE - PPTA SEGMT #1, 0199, Hampton Roads, Primary, James City County, 12354.166000, 16149.323000, 0.000000, 0.000000, -3795.157000
65273, RTE 199 - PARALLEL LANE (PPTA SEGMENT # II), 0199, Hampton Roads, Primary, James City County, 11722.122000, 7926.677000, 0.000000, 0.000000, 3795.445000
65275, RTE 199 - INTERSECTION IMPROVEMENT (PPTA SEGMENT # III), 0199, Hampton Roads, Primary, Williamsburg, 3985.953000, 3986.000000, 0.000000, 0.000000, -0.047000
68684, RTE 199 - PPTA MONITORING OF FUNDS-DEVELOPMENT &amp; MANAGEMENT, 0199, Hampton Roads, Primary, Hampton Roads District-wide, 915.880000, 100.000000, 350.000000, 0.000000, 465.880000
58297, RTE 258 - WIDENING 2 TO 3 LANES WITH CURB &amp; GUTTER, 0258, Hampton Roads, Primary, Isle of Wight County, 620.000000, 435.000000, 0.000000, 0.000000, 185.000000
77359, RTE 301 - BRIDGE REPLACEMENT OVER CSX RAILROAD, 0301, Hampton Roads, Primary, Greensville County, 1307.487000, 0.000000, 86.400000, 345.600000, 875.487000
81458, Rte 301, 0301, Hampton Roads, Primary, Sussex County, 3031.000000, 0.000000, 33.000000, 132.000000, 2866.000000
81459, Rte 308, 0308, Hampton Roads, Primary, Southampton County, 2871.000000, 0.000000, 37.000000, 148.000000, 2686.000000
12331, RTE 316 - INTERSECTION IMPROVEMENT W/ROUNDABOUT DESIGN, 0316, Hampton Roads, Primary, Accomack County, 986.100000, 776.500000, 209.600000, 0.000000, 0.000000
60034, RTE 321 - WIDEN APPROACHES FROM 2 TO 4 LANES, 0321, Hampton Roads, Primary, James City County, 3276.194000, 3903.490000, 0.000000, 0.000000, -627.296000
67638, RTE 321 - INSTALL PEDESTRIAN CROSSING AND CURBCUT RAMPS, 0321, Hampton Roads, Primary, James City County, 5.884000, 5.884000, 0.000000, 0.000000, 0.000000
52382, RTE 337 - ARTERIAL SIGNAL SYSTEM, 0337, Hampton Roads, Primary, Suffolk, 58.000000, 58.000000, 0.000000, 0.000000, 0.000000
52303, RTE 460 - CONTRUCT TURN LANES, 0460, Hampton Roads, Primary, Isle of Wight County, 999.000000, 633.815000, 0.000000, 0.000000, 365.185000
52373, RTE 460 - ARTERIAL SIGNAL SYSTEM, 0460, Hampton Roads, Primary, Suffolk, 223.000000, 203.000000, 0.000000, 0.000000, 20.000000
56638, RTE 460 - LOCATION &amp; ENVIRONMENTAL STUDY (PE ONLY), 0460, Hampton Roads, Primary, Hampton Roads District-wide, 7094.390000, 6550.000000, 490.369000, 901.720000, -847.699000
60409, RTE 460 - ADD CENTER LEFT TURN LANE EAST &amp; WEST, 0460, Hampton Roads, Primary, Sussex County, 2142.307000, 2140.404000, 1.903000, 0.000000, 0.000000
-4229, Capitol Landing Rd Bikeway, 143, Hampton Roads, Primary, York County, 0.000000, 0.000000, 0.000000, 173.000000, -173.000000
-4227, Intersection Improvements - Rt 17 &amp; Rt 620 (Oriana Rd/Lakeside Dr), 17, Hampton Roads, Primary, York County, 0.000000, 0.000000, 500.000000, 300.000000, -800.000000
-4160, Access Management - Crossover Improvements, 17, Hampton Roads, Primary, Gloucester County, 0.000000, 0.000000, 150.000000, 600.000000, -750.000000
-4194, Monticello Ave Geometric Improvements, 312, Hampton Roads, Primary, James City County, 0.000000, 0.000000, 0.000000, 200.000000, -200.000000
16463, SIGNAGE FOR BIKEWAY NETWORK, BW00, Hampton Roads, Primary, , 55.000000, 34.000000, 0.000000, 0.000000, 21.000000
17633, CLASS I BIKEWAY/PEDESTRIAN ROUTE 60 &amp; CROAKER ROAD, BW00, Hampton Roads, Primary, James City County, 159.000000, 78.000000, 0.000000, 0.000000, 81.000000
50015, GRAFTON DRIVE BIKEWAY (BIKEWAY AND SIDEWALK), BW00, Hampton Roads, Primary, York County, 0.000000, 100.000000, 0.000000, 0.000000, -100.000000
70277, COMMUTER PARKING LOT IMPROVEMENTS (REGION WIDE), CPL0, Hampton Roads, Primary, Hampton Roads District-wide, 470.100000, 470.100000, 0.000000, 0.000000, 0.000000
76475, BUS SHELTER EXPANSION FOR TICKET BOOTH, CPL0, Hampton Roads, Primary, Virginia Beach, 164.800000, 34.900000, 129.900000, 0.000000, 0.000000
81472, ISLE OF WIGHT EMERGENCY SIGNALS FY07 FEDERAL DEMO SEC 112, ES07, Hampton Roads, Primary, Isle of Wight County, 0.000000, 0.000000, 297.000000, 0.000000, -297.000000
63840, GENERAL R/W EXPENSES, VARIOUS LOCATIONS DISTRICTWIDE, ROWA, Hampton Roads, Primary, Hampton Roads District-wide, 0.000000, 96.422000, 186.783000, 0.000000, -283.205000
80553, VIRGNIA SCENIC BYWAY, SB05, Hampton Roads, Primary, Hampton Roads District-wide, 0.000000, 396.000000, 0.000000, 0.000000, -396.000000
81473, SIESTA GARDENS ALTERNATIVE ACCESS ROAD, SG07, Hampton Roads, Primary, Portsmouth, 0.000000, 0.000000, 495.000000, 0.000000, -495.000000
52324, SMART TRAFFIC CENTER, ST00, Hampton Roads, Primary, Hampton Roads District-wide, 190.047000, 260.000000, 0.000000, 0.000000, -69.953000
69008, FY04  WILDFLOWER MANAGEMENT PROJECT, WFP0, Hampton Roads, Primary, Hampton Roads District-wide, 71.067000, 228.000000, 0.000000, 0.000000, -156.933000
-4226, Mooretown Rd Corridor Service, , Hampton Roads, Public Transportation, , 315.000000, 0.000000, 150.000000, 165.000000, 0.000000
-4224, Increase Service Frequency and Add Sunday Service, Phase 1, , Hampton Roads, Public Transportation, , 2835.500000, 0.000000, 0.000000, 2835.500000, 0.000000
-4223, Newport News/James City Co Employee Connection, Phase 2, , Hampton Roads, Public Transportation, , 98.000000, 0.000000, 0.000000, 98.000000, 0.000000
-4222, Newport News/James City Co Employee Connection, Phase 1, , Hampton Roads, Public Transportation, , 184.000000, 0.000000, 92.200000, 91.800000, 0.000000
-4211, Downtown Portsmouth Shuttle Service, Phase 2, , Hampton Roads, Public Transportation, Portsmouth, 155.000000, 0.000000, 0.000000, 155.000000, 0.000000
-4210, Downtown Portsmouth Shuttle Service, Phase 1, , Hampton Roads, Public Transportation, Portsmouth, 310.000000, 0.000000, 155.000000, 155.000000, 0.000000
-4207, Equipment Support for Shuttle Bus Service, , Hampton Roads, Public Transportation, Portsmouth, 900.000000, 0.000000, 900.000000, 0.000000, 0.000000
-4200, Newport News Shuttle, Phase 2 Purchase (2) 29' buses, , Hampton Roads, Public Transportation, Newport News, 1500.000000, 0.000000, 0.000000, 1500.000000, 0.000000
-4196, Citywide Bus Shelter Program, , Hampton Roads, Public Transportation, Newport News, 110.000000, 0.000000, 0.000000, 110.000000, 0.000000
-4188, Route 60 Rapid Express, Phase 2, , Hampton Roads, Public Transportation, , 571.107000, 0.000000, 0.000000, 571.107000, 0.000000
