
    UPC,DESCRIPTION,ROUTE,DISTRICT,ROAD SYSTEM,JURISDICTION,ESTIMATE,PE_ESTIMATE,RW_ESTIMATE,CN_ESTIMATE,PREVIOUS,Y1,Y2,Y3,Y4,Y5,Y6,Y2-6,BALANCE
    -1849, OUTSTANDING COST FOR TMS CONSULTANT INSPECTION UPC'S 13745, 13744, 9032, , Hampton Roads, Interstate, Hampton Roads District-wide, 1000.000000, 1000.000000, 0.000000, 0.000000, 0.000000
-283, 511 VIRGINIA - TRAVEL INFORMATION, , Hampton Roads, Interstate, Hampton Roads District-wide, 2400.000000, 600.000000, 300.000000, 1500.000000, 0.000000
16843, RUMBLE STRIPS, , Hampton Roads, Interstate, Hampton Roads District-wide, 678.387000, 378.387000, 100.000000, 200.000000, 0.000000
50125, RTE 64 - CONSTRUCT INTERCHANGE, 0064, Hampton Roads, Interstate, Newport News, 0.000000, 36391.000000, 0.000000, 0.000000, -36391.000000
57313, RTE 64 - WIDENING FROM 4 TO 6 LANES, 0064, Hampton Roads, Interstate, Newport News, 14296.000000, 4980.000000, 5616.213000, 16443.041000, -12743.254000
57546, RTE 64 - KING CREEK RESTORATION, 0064, Hampton Roads, Interstate, York County, 649.092000, 839.092000, 0.000000, 0.000000, -190.000000
57580, ROUTE 64 - WIDEN FROM 4 TO 8 LANES WITH PEAK HOV, 0064, Hampton Roads, Interstate, Hampton Roads District-wide, 8816.754000, 2990.908000, 0.000000, 0.000000, 5825.846000
62854, ROUTE 64 - VARIABLE MESSAGE SIGNS, 0064, Hampton Roads, Interstate, Chesapeake, 1000.000000, 1000.000000, 0.000000, 0.000000, 0.000000
67912, RTE 64 - PAVEMENT REHABILITATION AT SELECTED LOCATIONS, 0064, Hampton Roads, Interstate, James City County, 27626.000000, 15000.000000, 0.000000, 0.000000, 12626.000000
71598, RTE 64 - LIGHTING AND ELECTRICAL UPGRADES, 0064, Hampton Roads, Interstate, Hampton Roads District-wide, 4578.000000, 2000.000000, 2578.000000, 0.000000, 0.000000
17823, RTE 95 - REPAVING, 0095, Hampton Roads, Interstate, Greensville County, 27263.805000, 16580.000000, 10683.806000, 0.000000, -0.001000
2024, RTE 264 - WIDEN FOR HOV LANES, 0264, Hampton Roads, Interstate, Norfolk, 58440.161000, 46223.000000, 12217.161000, 0.000000, 0.000000
13731, RTE 264 - WIDEN FOR HOV LANES, 0264, Hampton Roads, Interstate, Norfolk, 14435.752000, 11641.000000, 2794.752000, 0.000000, 0.000000
15791, RTE 264 - WIDEN FOR HOV LANES, 0264, Hampton Roads, Interstate, Norfolk, 7333.000000, 1675.000000, 5658.000000, 0.000000, 0.000000
16045, RTE 264 - TRAFFIC MANAGEMENT SYSTEM, 0264, Hampton Roads, Interstate, Hampton Roads District-wide, 21388.000000, 17013.000000, 4375.000000, 0.000000, 0.000000
16218, RTE I-264 - URBAN INTERSTATE LANDSCAPING, 0264, Hampton Roads, Interstate, Norfolk, 488.825000, 488.825000, 0.000000, 0.000000, 0.000000
17630, RTE 264 - INTERSECTION IMPROVEMENT , 0264, Hampton Roads, Interstate, Virginia Beach, 8900.000000, 5930.000000, 1265.000000, 5431.000000, -3726.000000
18970, RTE 264 - INTERCHANGE IMPROVEMENTS (PE &amp; RW ONLY), 0264, Hampton Roads, Interstate, Virginia Beach, 0.000000, 725.000000, 0.000000, 0.000000, -725.000000
19005, RTE 44 - INTERCHANGE IMPROVEMENTS - PHASE II (PE ONLY), 0264, Hampton Roads, Interstate, Virginia Beach, 0.000000, 1463.347000, 0.000000, 0.000000, -1463.347000
57048, RTE 264 - INTERCHANGE IMPROVEMENTS - 64 WB RAMP TO 264 EB, 0264, Hampton Roads, Interstate, Norfolk, 42562.300000, 2905.000000, 5095.000000, 34562.000000, 0.300000
16046, RTE 464 - TRAFFIC MANGEMENT SYSTEM, 0464, Hampton Roads, Interstate, Hampton Roads District-wide, 9262.905000, 9549.000000, 0.000000, 0.000000, -286.095000
17821, RTE 564 - LANDSCAPING, 0564, Hampton Roads, Interstate, Norfolk, 464.292000, 464.292000, 0.000000, 0.000000, 0.000000
16047, RTE 664 - TRAFFIC MANAGEMENT SYSTEM, 0664, Hampton Roads, Interstate, Hampton Roads District-wide, 9271.985000, 9373.000000, 0.000000, 0.000000, -101.015000
18969, AREA TUNNELS HURRICAN PREPAREDNESS, ATHP, Hampton Roads, Interstate, Hampton Roads District-wide, 2209.244000, 2209.000000, 0.000000, 0.000000, 0.244000
76725, I-64 SOUND WALL INSTALLATION - PE Only, I-64, Hampton Roads, Interstate, Chesapeake, 100.000000, 100.000000, 0.000000, 0.000000, 0.000000
18968, R000 - I-564 INTERMODAL CONNECTOR, R000, Hampton Roads, Interstate, Norfolk, 24922.100000, 9640.057000, 626.976000, 91219.749000, -76564.682000
59175, INTERMODAL CONNECTOR - PROPOSED INTERCHANGE, R000, Hampton Roads, Interstate, Norfolk, 19456.000000, 0.000000, 0.000000, 19456.000000, 0.000000
18190, SOFTWARE/HARDWARE DEVELOPMENT &amp; INTEGRATION, SHDI, Hampton Roads, Interstate, Hampton Roads District-wide, 15000.000000, 15000.000000, 0.000000, 0.000000, 0.000000
-1831, ALTERNATIVE FUELS PROJECT, , Hampton Roads, Miscellaneous, Newport News, 1000.000000, 0.000000, 0.000000, 1000.000000, 0.000000
70465, NORFOLK HARBOR DEEPENING, , Hampton Roads, Miscellaneous, Norfolk, 0.000000, 17475.000000, 0.000000, 0.000000, -17475.000000
77399, Ferry for Jamestown 2007 Festivities, , Hampton Roads, Miscellaneous, , 0.000000, 0.000000, 310.000000, 0.000000, -310.000000
77400, Mid-Chesapeake Bay Ferry, , Hampton Roads, Miscellaneous, , 0.000000, 0.000000, 310.000000, 0.000000, -310.000000
77403, Dismal Swamp Trail - Conversion of Approximately 8 miles of Abandoned Route 17 into a Multi-Use Trail (VA096), , Hampton Roads, Miscellaneous, , 0.000000, 0.000000, 1488.000000, 0.000000, -1488.000000
77593, Dismal Swamp Trail, , Hampton Roads, Miscellaneous, , 0.000000, 0.000000, 248.000000, 0.000000, -248.000000
70714, HAMPTON ROADS DISTRICT CMAQ BALANCE ENTRY, , Hampton Roads, Miscellaneous, Hampton Roads District-wide, 0.000000, 1071.500000, 2679.740000, 49523.840000, -53275.080000
70715, HAMPTON ROADS DISTRICT REGIONAL STP (RSTP) BALANCE ENTRY, , Hampton Roads, Miscellaneous, Hampton Roads District-wide, 0.000000, 5126.413000, 9872.169000, 107988.090000, -122986.672000
50041, CONSTRUCT/INSTALL BUS SHELTERS, BS00, Hampton Roads, Miscellaneous, Hampton Roads District-wide, 0.000000, 120.000000, 0.000000, 0.000000, -120.000000
59771, DESIGN MULTI-MODAL TRAIL SYSTEM IN ABANDONED RAILROAD R/W, EN01, Hampton Roads, Miscellaneous, Suffolk, 240.000000, 835.850000, 0.000000, 0.000000, -595.850000
63565, GREENSVILLE COUNTY - EMPORIA/GREENSVILLE SIDEWALK EXTENSION, EN02, Hampton Roads, Miscellaneous, Greensville County, 259.921000, 245.000000, 0.000000, 0.000000, 14.921000
63566, GREENSVILLE COUNTY - WASHINGTON PARK COMMUNITY SIDEWALK, EN02, Hampton Roads, Miscellaneous, Greensville County, 142.161000, 134.000000, 0.000000, 0.000000, 8.161000
50651, HOV MARKETING &amp; ANALYSIS - REGIONWIDE, HOVM, Hampton Roads, Miscellaneous, Hampton Roads District-wide, 930.791000, 4513.000000, 100.000000, 300.000000, -3982.209000
50519, TRANSPORTATION STUDY, HPTS, Hampton Roads, Miscellaneous, Williamsburg, 0.000000, 329.000000, 0.000000, 0.000000, -329.000000
56775, SMART TRAFFIC CENTER, ITS0, Hampton Roads, Miscellaneous, Hampton Roads District-wide, 600.000000, 300.000000, 0.000000, 0.000000, 300.000000
70765, OPERATION AND MAINTENANCE, , Hampton Roads, Primary, Hampton Roads District-wide, 0.000000, 3350.156000, 0.000000, 0.000000, -3350.156000
70766, MULTI-MODAL LOT, , Hampton Roads, Primary, York County, 0.000000, 40.000000, 0.000000, 0.000000, -40.000000
4018, DISTRICTWIDE BRIDGE STRENGTHENING AND WIDENING, , Hampton Roads, Primary, Hampton Roads District-wide, 2500.000000, 1500.000000, 1000.000000, 0.000000, 0.000000
5620, TRAFFIC OPERATIONS &amp; SAFETY IMPROVEMENT PROGRAM, , Hampton Roads, Primary, , 5.000000, 392.858000, 176.000000, 1200.000000, -1763.858000
70619, HAMPTON ROADS PRIMARY DISTRICTWIDE GUARDRAIL, , Hampton Roads, Primary, Hampton Roads District-wide, 770.353000, 270.353000, 100.000000, 400.000000, 0.000000
70620, HAMPTON ROADS PRIMARY DISTRICTWIDE PAVEMENT MARKERS, , Hampton Roads, Primary, Hampton Roads District-wide, 354.599000, 390.625000, 100.000000, 400.000000, -536.026000
70621, HAMPTON ROADS PRIMARY DISTRICTWIDE SIGNALS, , Hampton Roads, Primary, Hampton Roads District-wide, 2634.204000, 908.000000, 126.204000, 1600.000000, 0.000000
70622, HAMPTON ROADS PRIMARY DISTRICTWIDE SIGNS, , Hampton Roads, Primary, Hampton Roads District-wide, 449.485000, 664.597000, 215.778000, 1375.000000, -1805.890000
70666, HAMPTON ROADS PRIMARY DISTRICTWIDE TECHNOLOGY, , Hampton Roads, Primary, Hampton Roads District-wide, 1444.493000, 250.000000, 155.000000, 1039.493000, 0.000000
71669, DISTRICTWIDE RUMBLE STRIPS, , Hampton Roads, Primary, Hampton Roads District-wide, 1069.220000, 0.000000, 100.000000, 969.220000, 0.000000
76475, BUS SHELTER EXPANSION FOR TICKET BOOTH, , Hampton Roads, Primary, Virginia Beach, 160.000000, 155.000000, 5.000000, 0.000000, 0.000000
54759, RTE 5 - GREENSPRINGS TRAIL, 0005, Hampton Roads, Primary, James City County, 2376.122000, 1926.122000, 0.000000, 0.000000, 450.000000
55051, RTE 5 - VIRGINIA CAPITAL TRAIL-EASTERN SECTION, 0005, Hampton Roads, Primary, Statewide, 4810.479000, 2373.000000, 1437.400000, 0.000000, 1000.079000
67637, RTE 5 - INSTALL PEDESTRIAN CROSSING AND CURBCUT RAMPS, 0005, Hampton Roads, Primary, James City County, 4.846000, 4.846000, 0.000000, 0.000000, 0.000000
71883, RTE 5 - BRIDGE REPLACEMENT, 0005, Hampton Roads, Primary, James City County, 1238.800000, 1600.000000, 3400.000000, 4716.250000, -8477.450000
77065, INSTALL SB RTL ON RTE 615 &amp; EB RTL ON RTE 5, 0005, Hampton Roads, Primary, James City County, 500.000000, 0.000000, 400.000000, 0.000000, 100.000000
52304, RTE 10 - INTERSECTION IMPROVEMENT, 0010, Hampton Roads, Primary, Surry County, 897.196000, 897.000000, 0.000000, 0.000000, 0.196000
52381, RTE 13 - ARTERIAL SIGNAL SYSTEM, 0013, Hampton Roads, Primary, Suffolk, 52.000000, 58.000000, 0.000000, 0.000000, -6.000000
12962, RTE 17 - CONSTRUCT DOUBLE LEFT TURN LANE, 0017, Hampton Roads, Primary, York County, 735.621000, 736.000000, 0.000000, 0.000000, -0.379000
52351, RTE 17 - ARTERIAL SIGNAL SYSTEM UPGRADE, 0017, Hampton Roads, Primary, , 594.631000, 1201.000000, 0.000000, 0.000000, -606.369000
54868, RTE 17 - CONSTRUCT FROM 2 TO 4 LANES, 0017, Hampton Roads, Primary, Chesapeake, 64003.210000, 64003.000000, 0.000000, 0.000000, 0.210000
56187, RTE 17 - REPLACE BRIDGE OVER SO. BRANCH ELIZABETH RIVER, 0017, Hampton Roads, Primary, Chesapeake, 7907.000000, 5589.000000, 2166.816000, 21078.175000, -20926.991000
60843, RTE 17 - WIDEN FROM 4 TO 6 LANES, 0017, Hampton Roads, Primary, York County, 17272.900000, 14624.154000, 2408.000000, 20292.747000, -20052.001000
77066, CONSTRUCT NB DUAL LTL &amp; TRAFFIC SIGNAL MODIFICATIONS, 0017, Hampton Roads, Primary, York County, 210.000000, 0.000000, 168.000000, 0.000000, 42.000000
77067, EXTEND LTL ON ROUTE 17 NB, 0017, Hampton Roads, Primary, Isle of Wight County, 86.000000, 0.000000, 68.800000, 0.000000, 17.200000
77382, DOMINION BOULEVARD CORRIDOR STUDY, 0017, Hampton Roads, Primary, Chesapeake, 0.000000, 0.000000, 150.000000, 0.000000, -150.000000
14702, RTE 40 - APPROACHES &amp; NEW BRIDGE - TOWN OF WAVERLY, 0040, Hampton Roads, Primary, Sussex County, 1626.359000, 1140.000000, 0.000000, 0.000000, 486.359000
18974, RTE 40 - BRIDGE REPLACEMENT, 0040, Hampton Roads, Primary, Sussex County, 2676.900000, 485.000000, 1258.000000, 1000.000000, -66.100000
9865, RTE 58/258 CONNECTOR - 2 LANES ON 4-LANE RIGHT OF WAY, 0058, Hampton Roads, Primary, Isle of Wight County, 14728.278000, 14728.278000, 0.000000, 0.000000, 0.000000
17142, RTE 58 - BRIDGE &amp; APPROACH OVER BLACKWATER RIVER, 0058, Hampton Roads, Primary, Isle of Wight County, 5747.900000, 1857.000000, 2318.393000, 1503.000000, 69.507000
17728, RTE 58 - CONSTRUCT INTERCHANGE, 0058, Hampton Roads, Primary, Southampton County, 1964.000000, 707.150000, 1063.221000, 1206.516000, -1012.887000
70030, RTE 58 - EMERGENCY REPAIRS TO MIDTOWN TUNNEL, 0058, Hampton Roads, Primary, Hampton Roads District-wide, 1320.000000, 1000.000000, 0.000000, 0.000000, 320.000000
70276, RTE 58 - CONSTRUCT EASTBOUND LEFT TURN LANE ON RTE 58, 0058, Hampton Roads, Primary, Norfolk, 556.000000, 556.000000, 0.000000, 0.000000, 0.000000
76642, RTE 58 - PPTA PROJECT DEVELOPMENT &amp; MANAGEMENT, 0058, Hampton Roads, Primary, Hampton Roads District-wide, 700.000000, 0.000000, 200.000000, 200.000000, 300.000000
77245, ROUTE 58 - PPTA PROJECT DEVELOPMENT &amp; MANAGEMENT, 0058, Hampton Roads, Primary, Hampton Roads District-wide, 450.000000, 0.000000, 200.000000, 250.000000, 0.000000
13496, RTE 60 - RELOCATION &amp; UPGRADING , 0060, Hampton Roads, Primary, James City County, 5720.000000, 13518.090000, 0.000000, 1729.010000, -9527.100000
60408, RTE 60 - ADD RIGHT TURN LANE ON ROUTE 607 APPROACH, 0060, Hampton Roads, Primary, James City County, 217.000000, 217.000000, 0.000000, 0.000000, 0.000000
13497, RTE 105 - WIDEN TO 4 LANES, 0105, Hampton Roads, Primary, York County, 2300.000000, 3787.000000, 328.361000, 994.549000, -2809.910000
60560, RTE 125 - LOCATION STUDY (KINGS HIGHWAY BRIDGE), 0125, Hampton Roads, Primary, Suffolk, 4644.000000, 6075.500000, 703.361000, 0.000000, -2134.861000
77358, BRIDGE REPLACEMENT OVER BRICK KILN CREEK, 0134, Hampton Roads, Primary, York County, 649.000000, 0.000000, 0.000000, 519.200000, 129.800000
52521, RTE 143 - REPLACE WARNING SIGNS &amp; INSTALL LTL, 0143, Hampton Roads, Primary, York County, 253.019000, 253.038000, 0.000000, 0.000000, -0.019000
77357, BRIDGE REPLACEMENT OVER QUEENS CREEK, 0143, Hampton Roads, Primary, York County, 1497.000000, 0.000000, 0.000000, 1197.600000, 299.400000
77068, CONSTRUCT ADDITIONAL THROUGH LANE WB, 0171, Hampton Roads, Primary, York County, 151.000000, 0.000000, 120.800000, 0.000000, 30.200000
1896, RTE 175 - REPLACE 1 BRIDGE ON NEW LOCATION, 0175, Hampton Roads, Primary, Accomack County, 62050.400000, 14648.500000, 9964.746000, 37437.155000, -0.001000
9799, RTE 199 - 4 LANES ON NEW LOCATION, 0199, Hampton Roads, Primary, James City County, 24772.757000, 19354.453000, 5418.304000, 0.000000, 0.000000
65191, RTE 199 - JAMESTOWN CORRIDOR - PARALLEL LANE - PPTA SEGMT #1, 0199, Hampton Roads, Primary, James City County, 12354.166000, 16149.323000, 0.000000, 0.000000, -3795.157000
65273, RTE 199 - PARALLEL LANE (PPTA SEGMENT # II), 0199, Hampton Roads, Primary, James City County, 11722.122000, 7426.677000, 500.000000, 0.000000, 3795.445000
65275, RTE 199 - INTERSECTION IMPROVEMENT (PPTA SEGMENT # III), 0199, Hampton Roads, Primary, Williamsburg, 3985.953000, 3986.000000, 0.000000, 0.000000, -0.047000
68265, RTE 199 - INTERSECTION &amp; PEDESTRIAN CROSSWALK IMPROVEMENTS, 0199, Hampton Roads, Primary, Williamsburg, 183.162000, 158.000000, 25.162000, 0.000000, 0.000000
58297, RTE 258 - WIDENING 2 TO 3 LANES WITH CURB &amp; GUTTER, 0258, Hampton Roads, Primary, Isle of Wight County, 784.760000, 435.000000, 0.000000, 0.000000, 349.760000
77359, BRIDGE REPLACEMENT OVER CSX RAILROAD, 0301, Hampton Roads, Primary, Greensville County, 1096.000000, 0.000000, 0.000000, 876.800000, 219.200000
12331, RTE 316 - INTERSECTION IMPROVEMENT W/ROUNDABOUT DESIGN, 0316, Hampton Roads, Primary, Accomack County, 1901.400000, 776.500000, 0.000000, 1124.900000, 0.000000
60034, RTE 321 - WIDEN APPROACHES FROM 2 TO 4 LANES, 0321, Hampton Roads, Primary, James City County, 2502.000000, 3071.930000, 0.000000, 0.000000, -569.930000
67638, RTE 321 - INSTALL PEDESTRIAN CROSSING AND CURBCUT RAMPS, 0321, Hampton Roads, Primary, James City County, 5.884000, 5.884000, 0.000000, 0.000000, 0.000000
52382, RTE 337 - ARTERIAL SIGNAL SYSTEM, 0337, Hampton Roads, Primary, Suffolk, 8.705000, 58.000000, 0.000000, 0.000000, -49.295000
65276, RTE 359 - RELOCATION  (PPTA SEGMENT # IV), 0359, Hampton Roads, Primary, James City County, 2484.690000, 1951.000000, 533.690000, 0.000000, 0.000000
52303, RTE 460 - CONTRUCT TURN LANES, 0460, Hampton Roads, Primary, Isle of Wight County, 962.000000, 333.815000, 300.000000, 0.000000, 328.185000
52373, RTE 460 - ARTERIAL SIGNAL SYSTEM, 0460, Hampton Roads, Primary, Suffolk, 30.041000, 203.000000, 0.000000, 0.000000, -172.959000
56638, RTE 460 - LOCATION &amp; ENVIRONMENTAL STUDY (PE ONLY), 0460, Hampton Roads, Primary, Hampton Roads District-wide, 6550.000000, 6447.000000, 753.750000, 0.000000, -650.750000
60409, RTE 460 - ADD CENTER LEFT TURN LANE EAST &amp; WEST, 0460, Hampton Roads, Primary, Sussex County, 1473.313000, 1473.313000, 0.000000, 0.000000, 0.000000
13500, MONTICELLO AVE.- REGIONAL BIKEWAY NETWORK, BW00, Hampton Roads, Primary, , 267.945000, 6874.130000, 0.000000, 0.000000, -6606.185000
16463, SIGNAGE FOR BIKEWAY NETWORK, BW00, Hampton Roads, Primary, , 5.000000, 34.000000, 0.000000, 0.000000, -29.000000
17632, BIKEWAY - COLONIAL PARKWAY CONNECTION, BW00, Hampton Roads, Primary, James City County, 83.919000, 87.000000, 0.000000, 0.000000, -3.081000
17633, CLASS I BIKEWAY/PEDESTRIAN ROUTE 60 &amp; CROAKER ROAD, BW00, Hampton Roads, Primary, James City County, 136.000000, 78.000000, 0.000000, 0.000000, 58.000000
17635, GOODWIN NECK BIKE LANES, BW00, Hampton Roads, Primary, York County, 394.866000, 426.000000, 0.000000, 0.000000, -31.134000
50015, GRAFTON DRIVE BIKEWAY (BIKEWAY AND SIDEWALK), BW00, Hampton Roads, Primary, York County, 0.000000, 100.000000, 0.000000, 0.000000, -100.000000
70277, COMMUTER PARKING LOT IMPROVEMENTS (REGION WIDE), CPLO, Hampton Roads, Primary, Hampton Roads District-wide, 340.000000, 345.000000, 0.000000, 0.000000, -5.000000
4577, RTE 13/32 - 4 LANES ON 4-LANE RIGHT OF WAY, R000, Hampton Roads, Primary, Suffolk, 57238.380000, 57238.380000, 0.000000, 0.000000, 0.000000
52324, SMART TRAFFIC CENTER, ST00, Hampton Roads, Primary, Hampton Roads District-wide, 190.047000, 260.000000, 0.000000, 0.000000, -69.953000
69008, FY04  WILDFLOWER MANAGEMENT PROJECT, WFP0, Hampton Roads, Primary, Hampton Roads District-wide, 71.067000, 152.000000, 76.000000, 266.000000, -422.933000
-202, ROUTE DEVIATION/ENHANCED BUS SERVICE HAMPTON AND NEWPORT NEWS , , Hampton Roads, Public Transportation, , 1778.760000, 1778.760000, 0.000000, 0.000000, 0.000000
-196, RIDESHARING AND TDM PROGRAM , , Hampton Roads, Public Transportation, , 462.000000, 462.000000, 0.000000, 0.000000, 0.000000
-195, PURCHASE 20 TRANSIT COACHES FOR NEW HOV EXPRESS BUS SERVICE , , Hampton Roads, Public Transportation, , 4300.000000, 3440.000000, 0.000000, 0.000000, 860.000000
-193, JAMES CITY COUNTY TRANSIT SHOPPING CIRCULATOR , , Hampton Roads, Public Transportation, , 276.850000, 276.850000, 0.000000, 0.000000, 0.000000
-191, PARK AND SAIL SHUTTLE SERVICE , , Hampton Roads, Public Transportation, , 104.000000, 104.000000, 0.000000, 0.000000, 0.000000
-190, INDIAN RIVER HOV EXPRESS BUS SERVICE , , Hampton Roads, Public Transportation, , 107.720000, 107.720000, 0.000000, 0.000000, 0.000000
-186, SAM'S CLUB HOV EXPRESS BUS SERVICE , , Hampton Roads, Public Transportation, , 129.190000, 129.190000, 0.000000, 0.000000, 0.000000
-185, HOV EXPRESS BUS SERVICE/I-64 CORRIDOR FROM HAMPTON TO WILLIAMSBURG, , Hampton Roads, Public Transportation, , 168.170000, 168.170000, 0.000000, 0.000000, 0.000000
-184, SILVERLEAF HOV EXPRESS BUS SERVICE , , Hampton Roads, Public Transportation, , 115.000000, 115.000000, 0.000000, 0.000000, 0.000000
-183, HAMPTON ROADS CENTER/MAGRUDER BOULEVARD CORRIDOR ROUTE SERVICE , , Hampton Roads, Public Transportation, , 840.000000, 840.000000, 0.000000, 0.000000, 0.000000
-179, BUS RTE #44 THRU MIDTOWN TUNNEL: VAN/BUSPOOL SERVICE FROM CHURCHLAND, GREAT BRIDGE, HILLTOP AND OTHER PARK AND RIDE LOTS, , Hampton Roads, Public Transportation, , 1204.000000, 1204.000000, 0.000000, 0.000000, 0.000000
-178, OYSTER POINT SHUTTLE SERVICE , , Hampton Roads, Public Transportation, , 1180.000000, 1180.000000, 0.000000, 0.000000, 0.000000
-177, PURCHASE 8 BUSES FOR NEW SERVICE , , Hampton Roads, Public Transportation, , 1720.000000, 1376.000000, 0.000000, 0.000000, 344.000000
-176, MERCURY/CENTRAL SHUTTLE , , Hampton Roads, Public Transportation, , 440.000000, 440.000000, 0.000000, 0.000000, 0.000000
-175, TRANSIT SERVICE TO YORK COUNTY      , , Hampton Roads, Public Transportation, , 376.000000, 376.000000, 0.000000, 0.000000, 0.000000
-172, SUNDAY TRANSIT SERVICE , , Hampton Roads, Public Transportation, , 1222.400000, 1222.400000, 0.000000, 0.000000, 0.000000
-171, PURCHASE 5 NEW BUSES FOR YORK COUNTY AND  X-ROADS SERVICE, , Hampton Roads, Public Transportation, , 880.000000, 880.000000, 0.000000, 0.000000, 0.000000
-162, NEW PARK &amp; RIDE SERVICE BETWEEN VIRGINIA BEACH &amp; DOWNTOWN NORFOLK, , Hampton Roads, Public Transportation, , 866.000000, 866.000000, 0.000000, 0.000000, 0.000000
-149, PURCHASE 8 BUSES FOR NEW SERVICE (4 ROUTES FROM TDP), , Hampton Roads, Public Transportation, , 2000.000000, 1600.000000, 0.000000, 0.000000, 400.000000
-148, PURCHASE 13 BUSES FOR NEW SERVICE (3 ROUTES FROM TDP), , Hampton Roads, Public Transportation, , 3250.000000, 2600.000000, 0.000000, 0.000000, 650.000000
-147, PURCHASE 12 BUSES FOR NEW SERVICE (5 ROUTES FROM TDP), , Hampton Roads, Public Transportation, , 3000.000000, 2400.000000, 0.000000, 0.000000, 600.000000
-146, PURCHASE NEW BUSES (8) FOR NEW TRANSIT SERVICE, , Hampton Roads, Public Transportation, , 2310.000000, 2310.000000, 0.000000, 0.000000, 0.000000
-142, CSX LRT PE &amp; LAND ACQUISITION FOR STATIONS, , Hampton Roads, Public Transportation, , 8000.000000, 7836.000000, 0.000000, 0.000000, 164.000000
-141, FACILITY IMPROVEMENTS TRANS. CENTERS AT HAMPTON/NEWPORT NEWS, , Hampton Roads, Public Transportation, , 1000.000000, 1000.000000, 0.000000, 0.000000, 0.000000
-140, PROGRAMMABLE FARE BOXES, , Hampton Roads, Public Transportation, , 1050.000000, 850.000000, 0.000000, 0.000000, 200.000000
-138, NEW BUSES (22) IMPLEMENT ENHANCED BUS ALTERN/CSX/MIS, , Hampton Roads, Public Transportation, , 5420.000000, 5420.000000, 0.000000, 0.000000, 0.000000
